name,type,expr,t_ref,reason,our_count
P44266,pun,!a*!c*!d+!b*!c*d+!a*c*d+!a*!b,7,suboptimal,8
P44267,pdn,!a*b*!c*!d+!b*!c*d+!a*c*d+!a*!b*c,9,suboptimal,12
P44267,pun,!a*b*!c*!d+!b*!c*d+!a*c*d+!a*!b*c,9,suboptimal,11
P44268,pdn,!a*c*d+!b*!c+!a*!b,5,suboptimal,6
P44269,pdn,!b*!c*d+!a*c*d+a*!b*!c+!a*!b*c,7,suboptimal,10
P44269,pun,!b*!c*d+!a*c*d+a*!b*!c+!a*!b*c,7,suboptimal,10
P44270,pdn,!b*!c*d+!a*c*d+!a*!b,5,suboptimal,6
P44270,pun,!b*!c*d+!a*c*d+!a*!b,5,suboptimal,6
P44271,pdn,!b*!c*d+!a*c*d+!a*!b*c,6,suboptimal,7
P44271,pun,!b*!c*d+!a*c*d+!a*!b*c,6,suboptimal,8
P44272,pdn,!a*c*d+!c*!d+!b*!c,6,suboptimal,7
P44272,pun,!a*c*d+!c*!d+!b*!c,6,suboptimal,7
P44273,pdn,b*!c*!d+a*!c*!d+!b*!c*d+!a*c*d,8,suboptimal,11
P44273,pun,b*!c*!d+a*!c*!d+!b*!c*d+!a*c*d,8,suboptimal,11
P44274,pdn,b*!c*!d+!a*!c*!d+!b*!c*d+!a*c*d,8,suboptimal,11
P44274,pun,b*!c*!d+!a*!c*!d+!b*!c*d+!a*c*d,8,suboptimal,9
P44275,pdn,b*!c*!d+!b*!c*d+!a*c*d,7,suboptimal,9
P44275,pun,b*!c*!d+!b*!c*d+!a*c*d,7,suboptimal,8
P44276,pdn,a*!c*!d+!a*c*d+!b*!c,7,suboptimal,10
P44276,pun,a*!c*!d+!a*c*d+!b*!c,7,suboptimal,9
P44277,pdn,a*!c*!d+!b*!c*d+!a*c*d,7,suboptimal,10
P44278,pdn,a*b*!c*!d+!b*!c*d+!a*c*d+!a*!b*!c,9,suboptimal,11
P44278,pun,a*b*!c*!d+!b*!c*d+!a*c*d+!a*!b*!c,9,suboptimal,14
P44279,pdn,a*b*!c*!d+!b*!c*d+!a*c*d,8,suboptimal,10
P44279,pun,a*b*!c*!d+!b*!c*d+!a*c*d,8,suboptimal,9
P44280,pun,!a*!c*!d+!a*c*d+!b*!c,6,suboptimal,8
P44281,pdn,!a*b*!c*!d+!b*!c*d+!a*c*d+a*!b*!c,8,suboptimal,12
P44281,pun,!a*b*!c*!d+!b*!c*d+!a*c*d+a*!b*!c,8,suboptimal,9
P44282,pun,!a*!c*!d+!b*!c*d+!a*c*d,7,suboptimal,9
P44283,pdn,!a*b*!c*!d+!b*!c*d+!a*c*d,7,suboptimal,8
P44283,pun,!a*b*!c*!d+!b*!c*d+!a*c*d,7,suboptimal,9
P44284,pdn,!a*c*d+!b*!c,5,suboptimal,6
P44284,pun,!a*c*d+!b*!c,5,suboptimal,6
P44285,pdn,!b*!c*d+!a*c*d+a*!b*!c,6,suboptimal,10
P44286,pdn,!b*!c*d+!a*c*d+!a*!b*!c,6,suboptimal,7
P44286,pun,!b*!c*d+!a*c*d+!a*!b*!c,6,suboptimal,7
P44496,pdn,a*!b*!d+!a*c*d+a*!b*!c+!c*!d,8,suboptimal,13
P44496,pun,a*!b*!d+!a*c*d+a*!b*!c+!c*!d,8,suboptimal,11
P44497,pdn,b*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,9,suboptimal,15
P44497,pun,b*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,9,suboptimal,13
P44498,pdn,a*!b*c*!d+a*!b*!c*d+b*!c*!d+!a*!c*!d+!a*c*d,10,suboptimal,17
P44498,pun,a*!b*c*!d+a*!b*!c*d+b*!c*!d+!a*!c*!d+!a*c*d,10,failed,
P44499,pdn,a*!b*c*!d+a*!b*!c*d+b*!c*!d+!a*c*d,10,suboptimal,18
P44499,pun,a*!b*c*!d+a*!b*!c*d+b*!c*!d+!a*c*d,10,suboptimal,17
P44500,pdn,!b*!c*!d+a*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,10,suboptimal,15
P44500,pun,!b*!c*!d+a*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,10,suboptimal,17
P44501,pdn,a*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,9,suboptimal,11
P44502,pdn,!a*!b*!c*!d+a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*c*d,11,suboptimal,20
P44502,pun,!a*!b*!c*!d+a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*c*d,11,suboptimal,20
P44503,pun,a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*c*d,10,suboptimal,12
P44504,pdn,!a*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,8,suboptimal,11
P44504,pun,!a*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,8,suboptimal,12
P44505,pdn,!a*b*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,9,suboptimal,20
P44505,pun,!a*b*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,9,suboptimal,14
P44506,pun,a*!b*c*!d+a*!b*!c*d+!a*!c*!d+!a*c*d,9,suboptimal,12
P44507,pdn,!a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*c*d,9,suboptimal,10
P44507,pun,!a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*c*d,9,suboptimal,14
P44508,pdn,!b*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,8,suboptimal,15
P44508,pun,!b*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,8,suboptimal,9
P44509,pdn,a*!b*!d+!a*c*d+a*!b*!c,7,suboptimal,8
P44509,pun,a*!b*!d+!a*c*d+a*!b*!c,7,suboptimal,10
P44510,pdn,!a*!b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*c*d,9,suboptimal,11
P44510,pun,!a*!b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*c*d,9,suboptimal,11
P44511,pdn,a*!b*c*!d+a*!b*!c*d+!a*c*d,8,suboptimal,9
P44511,pun,a*!b*c*!d+a*!b*!c*d+!a*c*d,8,suboptimal,9
P44512,pun,!a*!b*!d+!a*c*d+a*!b*!c+!c*!d,7,suboptimal,9
P44513,pdn,b*!c*!d+!a*c*d+a*!b*!c+!a*!b*c,8,suboptimal,14
P44513,pun,b*!c*!d+!a*c*d+a*!b*!c+!a*!b*c,8,suboptimal,15
P44514,pdn,a*!b*!c*d+b*!c*!d+!a*!b*!d+!a*c*d,9,suboptimal,10
P44514,pun,a*!b*!c*d+b*!c*!d+!a*!b*!d+!a*c*d,9,suboptimal,10
P44515,pdn,a*!b*!c*d+b*!c*!d+!a*c*d+!a*!b*c,9,suboptimal,13
P44515,pun,a*!b*!c*d+b*!c*!d+!a*c*d+!a*!b*c,9,suboptimal,11
P44516,pdn,a*!c*!d+!a*!b*!d+!a*c*d+a*!b*!c,8,suboptimal,10
P44516,pun,a*!c*!d+!a*!b*!d+!a*c*d+a*!b*!c,8,suboptimal,15
P44517,pdn,a*!c*!d+!a*c*d+a*!b*!c+!a*!b*c,7,suboptimal,10
P44517,pun,a*!c*!d+!a*c*d+a*!b*!c+!a*!b*c,7,suboptimal,9
P44518,pdn,a*b*!c*!d+a*!b*!c*d+!a*!b*!d+!a*c*d,9,suboptimal,11
P44518,pun,a*b*!c*!d+a*!b*!c*d+!a*!b*!d+!a*c*d,9,suboptimal,14
P44519,pdn,a*b*!c*!d+a*!b*!c*d+!a*c*d+!a*!b*c,9,suboptimal,11
P44519,pun,a*b*!c*!d+a*!b*!c*d+!a*c*d+!a*!b*c,9,suboptimal,11
P44520,pdn,!a*!c*!d+!a*!b*!d+!a*c*d+a*!b*!c,8,suboptimal,11
P44520,pun,!a*!c*!d+!a*!b*!d+!a*c*d+a*!b*!c,8,suboptimal,10
P44521,pdn,!a*b*!c*!d+!a*c*d+a*!b*!c+!a*!b*c,9,suboptimal,13
P44521,pun,!a*b*!c*!d+!a*c*d+a*!b*!c+!a*!b*c,9,suboptimal,15
P44522,pdn,a*!b*!c*d+!a*!c*!d+!a*!b*!d+!a*c*d,8,suboptimal,9
P44522,pun,a*!b*!c*d+!a*!c*!d+!a*!b*!d+!a*c*d,8,suboptimal,11
P44523,pdn,!a*b*!c*!d+a*!b*!c*d+!a*c*d+!a*!b*c,9,suboptimal,11
P44523,pun,!a*b*!c*!d+a*!b*!c*d+!a*c*d+!a*!b*c,9,suboptimal,11
P44524,pdn,!a*!b*!d+!a*c*d+a*!b*!c,7,suboptimal,9
P44524,pun,!a*!b*!d+!a*c*d+a*!b*!c,7,suboptimal,8
P44525,pdn,!a*c*d+a*!b*!c+!a*!b*c,7,suboptimal,9
P44526,pdn,a*!b*!c*d+!a*!b*!d+!a*c*d,7,suboptimal,8
P44526,pun,a*!b*!c*d+!a*!b*!d+!a*c*d,7,suboptimal,9
P44527,pdn,a*!b*!c*d+!a*c*d+!a*!b*c,7,suboptimal,8
P44527,pun,a*!b*!c*d+!a*c*d+!a*!b*c,7,suboptimal,8
P44528,pun,!a*c*d+a*!b*!c+!c*!d,7,suboptimal,8
P44529,pdn,b*!c*!d+!a*c*d+a*!b*!c,8,suboptimal,9
P44529,pun,b*!c*!d+!a*c*d+a*!b*!c,8,suboptimal,10
P44530,pdn,a*!b*!c*d+b*!c*!d+!a*!c*!d+!a*c*d,9,suboptimal,10
P44530,pun,a*!b*!c*d+b*!c*!d+!a*!c*!d+!a*c*d,9,suboptimal,11
P44531,pdn,a*!b*!c*d+b*!c*!d+!a*c*d,8,suboptimal,14
P44531,pun,a*!b*!c*d+b*!c*!d+!a*c*d,8,suboptimal,11
P44532,pdn,!b*!c*!d+a*!c*!d+!a*c*d+a*!b*!c,9,suboptimal,10
P44532,pun,!b*!c*!d+a*!c*!d+!a*c*d+a*!b*!c,9,suboptimal,12
P44533,pdn,a*!c*!d+!a*c*d+a*!b*!c,7,suboptimal,8
P44533,pun,a*!c*!d+!a*c*d+a*!b*!c,7,suboptimal,8
P44534,pun,!a*!b*!c*!d+a*b*!c*!d+a*!b*!c*d+!a*c*d,10,suboptimal,12
P44535,pdn,a*b*!c*!d+a*!b*!c*d+!a*c*d,8,suboptimal,9
P44535,pun,a*b*!c*!d+a*!b*!c*d+!a*c*d,8,suboptimal,10
P44536,pun,!a*!c*!d+!a*c*d+a*!b*!c,7,suboptimal,12
P44537,pdn,!a*b*!c*!d+!a*c*d+a*!b*!c,8,suboptimal,11
P44537,pun,!a*b*!c*!d+!a*c*d+a*!b*!c,8,suboptimal,9
P44538,pun,a*!b*!c*d+!a*!c*!d+!a*c*d,8,suboptimal,14
P44539,pdn,!a*b*!c*!d+a*!b*!c*d+!a*c*d,8,suboptimal,9
P44539,pun,!a*b*!c*!d+a*!b*!c*d+!a*c*d,8,suboptimal,11
P44540,pdn,!b*!c*!d+!a*c*d+a*!b*!c,7,suboptimal,8
P44540,pun,!b*!c*!d+!a*c*d+a*!b*!c,7,suboptimal,9
P44541,pdn,!a*c*d+a*!b*!c,6,suboptimal,8
P44541,pun,!a*c*d+a*!b*!c,6,suboptimal,7
P44542,pdn,!a*!b*!c*!d+a*!b*!c*d+!a*c*d,8,suboptimal,9
P44542,pun,!a*!b*!c*!d+a*!b*!c*d+!a*c*d,8,suboptimal,10
P44543,pdn,a*!b*!c*d+!a*c*d,6,suboptimal,11
P44768,pun,!a*c*d+!c*!d+!a*!b,6,suboptimal,7
P44769,pdn,b*!c*!d+a*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,9,suboptimal,17
P44769,pun,b*!c*!d+a*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,9,suboptimal,10
P44770,pdn,b*!c*!d+!a*c*d+!a*!b,7,suboptimal,8
P44771,pdn,b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,8,suboptimal,10
P44771,pun,b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,8,suboptimal,9
P44772,pdn,a*!c*!d+!a*c*d+!a*!b,7,suboptimal,10
P44773,pdn,a*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,9,suboptimal,14
P44774,pdn,a*b*!c*!d+!a*c*d+!a*!b,8,suboptimal,9
P44774,pun,a*b*!c*!d+!a*c*d+!a*!b,8,suboptimal,9
P44775,pdn,a*b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,9,suboptimal,10
P44775,pun,a*b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,9,suboptimal,11
P44776,pdn,!b*!c*!d+!a*!c*!d+!a*c*d+!a*!b,8,suboptimal,11
P44776,pun,!b*!c*!d+!a*!c*!d+!a*c*d+!a*!b,8,suboptimal,9
P44777,pdn,a*!b*!c*!d+!a*b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,10,suboptimal,12
P44777,pun,a*!b*!c*!d+!a*b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,10,suboptimal,12
P44779,pdn,!a*b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,8,suboptimal,9
P44780,pdn,!b*!c*!d+!a*c*d+!a*!b,6,suboptimal,7
P44781,pdn,a*!b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,9,suboptimal,10
P44781,pun,a*!b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,9,suboptimal,15
P44784,pdn,!a*c*d+!a*!b*d+!c*!d,6,suboptimal,8
P44785,pdn,b*!c*!d+a*!c*!d+!a*c*d+!a*!b*d,8,suboptimal,9
P44787,pdn,b*!c*!d+!a*c*d+!a*!b*d,7,suboptimal,9
P44787,pun,b*!c*!d+!a*c*d+!a*!b*d,7,suboptimal,11
P44789,pdn,a*!c*!d+!a*c*d+!a*!b*d,7,suboptimal,8
P44790,pdn,a*b*!c*!d+!a*c*d+!a*!b*!c,8,suboptimal,9
P44790,pun,a*b*!c*!d+!a*c*d+!a*!b*!c,8,suboptimal,10
P44791,pdn,a*b*!c*!d+!a*c*d+!a*!b*d,8,suboptimal,12
P44791,pun,a*b*!c*!d+!a*c*d+!a*!b*d,8,suboptimal,10
P44792,pdn,!b*!c*!d+!a*!c*!d+!a*c*d+!a*!b*d,7,suboptimal,9
P44792,pun,!b*!c*!d+!a*!c*!d+!a*c*d+!a*!b*d,7,suboptimal,10
P44793,pun,a*!b*!c*!d+!a*b*!c*!d+!a*c*d+!a*!b*d,9,suboptimal,14
P44796,pdn,!b*!c*!d+!a*c*d+!a*!b*d,6,suboptimal,9
P44797,pdn,a*!b*!c*!d+!a*c*d+!a*!b*d,7,suboptimal,8
P45041,pdn,b*!c*!d+a*!c*!d+!a*c*d,7,suboptimal,11
P45041,pun,b*!c*!d+a*!c*!d+!a*c*d,7,suboptimal,10
P45043,pdn,b*!c*!d+!a*c*d,6,suboptimal,8
P45043,pun,b*!c*!d+!a*c*d,6,suboptimal,9
P45044,pdn,!b*!c*!d+a*!c*!d+!a*c*d,7,suboptimal,10
P45045,pun,a*!c*!d+!a*c*d,6,suboptimal,10
P45046,pun,!a*!b*!c*!d+a*b*!c*!d+!a*c*d,8,suboptimal,9
P45047,pdn,a*b*!c*!d+!a*c*d,7,suboptimal,15
P45049,pun,a*!b*!c*!d+!a*b*!c*!d+!a*c*d,8,suboptimal,9
P45050,pun,!a*!c*!d+!a*c*d,5,suboptimal,13
P45052,pdn,!b*!c*!d+!a*c*d,6,suboptimal,7
P45053,pdn,a*!b*!c*!d+!a*c*d,7,suboptimal,9
P45055,pun,!a*c*d,3,suboptimal,5
P48320,pdn,!a*b*c*d+!c*!d+!b*!d+!b*!c,8,suboptimal,15
P48320,pun,!a*b*c*d+!c*!d+!b*!d+!b*!c,8,suboptimal,9
P48321,pdn,!a*b*c*d+b*!c*!d+a*!c*!d+!b*c*!d+!b*!c*d,10,failed,
P48321,pun,!a*b*c*d+b*!c*!d+a*!c*!d+!b*c*!d+!b*!c*d,10,suboptimal,18
P48322,pdn,!a*b*c*d+b*!c*!d+!b*c*!d+!a*!b*!d+!b*!c*d,10,suboptimal,17
P48322,pun,!a*b*c*d+b*!c*!d+!b*c*!d+!a*!b*!d+!b*!c*d,10,suboptimal,18
P48323,pdn,!a*b*c*d+b*!c*!d+!b*c*!d+!b*!c*d,9,suboptimal,14
P48323,pun,!a*b*c*d+b*!c*!d+!b*c*!d+!b*!c*d,9,suboptimal,17
P48324,pdn,!a*b*c*d+a*!c*!d+!b*!d+!b*!c,9,suboptimal,12
P48324,pun,!a*b*c*d+a*!c*!d+!b*!d+!b*!c,9,suboptimal,12
P48325,pun,!a*b*c*d+a*!c*!d+!b*c*!d+!b*!c*d,10,suboptimal,12
P48326,pdn,a*b*!c*!d+!a*b*c*d+!b*c*!d+!a*!b*!d+!b*!c*d,10,suboptimal,12
P48326,pun,a*b*!c*!d+!a*b*c*d+!b*c*!d+!a*!b*!d+!b*!c*d,10,suboptimal,17
P48327,pdn,a*b*!c*!d+!a*b*c*d+!b*c*!d+!b*!c*d,10,suboptimal,18
P48327,pun,a*b*!c*!d+!a*b*c*d+!b*c*!d+!b*!c*d,9,suboptimal,15
P48328,pdn,!a*b*c*d+!a*!c*!d+!b*!d+!b*!c,8,suboptimal,9
P48329,pdn,!a*b*!c*!d+!a*b*c*d+!b*c*!d+a*!b*!d+!b*!c*d,10,suboptimal,16
P48330,pdn,!a*b*c*d+!a*!c*!d+!b*c*!d+!b*!c*d,8,suboptimal,9
P48330,pun,!a*b*c*d+!a*!c*!d+!b*c*!d+!b*!c*d,8,suboptimal,10
P48331,pun,!a*b*!c*!d+!a*b*c*d+!b*c*!d+!b*!c*d,9,suboptimal,10
P48332,pdn,!a*b*c*d+!b*!d+!b*!c,7,suboptimal,10
P48333,pun,!a*b*c*d+!b*c*!d+a*!b*!d+!b*!c*d,9,suboptimal,12
P48334,pdn,!a*b*c*d+!b*c*!d+!a*!b*!d+!b*!c*d,8,suboptimal,9
P48334,pun,!a*b*c*d+!b*c*!d+!a*!b*!d+!b*!c*d,8,suboptimal,15
P48335,pun,!a*b*c*d+!b*c*!d+!b*!c*d,8,suboptimal,9
P48340,pdn,!a*b*c*d+a*!c*!d+a*!b*!d+!b*!c,9,suboptimal,11
P48340,pun,!a*b*c*d+a*!c*!d+a*!b*!d+!b*!c,9,suboptimal,17
P48341,pdn,!a*b*c*d+a*!c*!d+a*!b*!d+!b*!c*d,9,suboptimal,11
P48341,pun,!a*b*c*d+a*!c*!d+a*!b*!d+!b*!c*d,9,suboptimal,10
P48342,pdn,a*b*!c*!d+a*!b*c*!d+!a*b*c*d+!b*!c*d+!a*!b*!c,11,suboptimal,17
P48342,pun,a*b*!c*!d+a*!b*c*!d+!a*b*c*d+!b*!c*d+!a*!b*!c,11,failed,
P48343,pdn,a*b*!c*!d+a*!b*c*!d+!a*b*c*d+!b*!c*d,9,suboptimal,13
P48343,pun,a*b*!c*!d+a*!b*c*!d+!a*b*c*d+!b*!c*d,9,suboptimal,11
P48344,pdn,!a*b*c*d+!a*!c*!d+a*!b*!d+!b*!c,8,suboptimal,10
P48344,pun,!a*b*c*d+!a*!c*!d+a*!b*!d+!b*!c,8,suboptimal,13
P48345,pun,!a*b*!c*!d+!a*b*c*d+a*!b*!d+!b*!c*d,9,suboptimal,10
P48346,pdn,a*!b*c*!d+!a*b*c*d+!a*!c*!d+!b*!c*d,9,suboptimal,17
P48346,pun,a*!b*c*!d+!a*b*c*d+!a*!c*!d+!b*!c*d,9,suboptimal,15
P48347,pdn,!a*b*!c*!d+a*!b*c*!d+!a*b*c*d+!b*!c*d,9,suboptimal,14
P48347,pun,!a*b*!c*!d+a*!b*c*!d+!a*b*c*d+!b*!c*d,9,suboptimal,12
P48348,pdn,!a*b*c*d+a*!b*!d+!b*!c,8,suboptimal,9
P48348,pun,!a*b*c*d+a*!b*!d+!b*!c,8,suboptimal,13
P48349,pdn,!a*b*c*d+a*!b*!d+!b*!c*d,8,suboptimal,15
P48349,pun,!a*b*c*d+a*!b*!d+!b*!c*d,8,suboptimal,10
P48350,pdn,a*!b*c*!d+!a*b*c*d+!b*!c*d+!a*!b*!c,9,failed,
P48350,pun,a*!b*c*!d+!a*b*c*d+!b*!c*d+!a*!b*!c,9,suboptimal,12
P48351,pdn,a*!b*c*!d+!a*b*c*d+!b*!c*d,8,suboptimal,9
P48351,pun,a*!b*c*!d+!a*b*c*d+!b*!c*d,8,suboptimal,11
P48360,pdn,!a*b*c*d+!a*!c*!d+!a*!b*!d+!b*!c,8,suboptimal,10
P48360,pun,!a*b*c*d+!a*!c*!d+!a*!b*!d+!b*!c,8,suboptimal,10
P48361,pdn,!a*b*!c*!d+!a*!b*c*!d+!a*b*c*d+!b*!c*d+a*!b*!c,10,suboptimal,13
P48361,pun,!a*b*!c*!d+!a*!b*c*!d+!a*b*c*d+!b*!c*d+a*!b*!c,10,suboptimal,16
P48362,pun,!a*b*c*d+!a*!c*!d+!a*!b*!d+!b*!c*d,9,suboptimal,10
P48363,pdn,!a*b*!c*!d+!a*!b*c*!d+!a*b*c*d+!b*!c*d,9,suboptimal,12
P48363,pun,!a*b*!c*!d+!a*!b*c*!d+!a*b*c*d+!b*!c*d,9,suboptimal,11
P48364,pdn,!a*b*c*d+!a*!b*!d+!b*!c,7,suboptimal,9
P48365,pdn,!a*!b*c*!d+!a*b*c*d+!b*!c*d+a*!b*!c,9,suboptimal,11
P48365,pun,!a*!b*c*!d+!a*b*c*d+!b*!c*d+a*!b*!c,9,suboptimal,13
P48366,pdn,!a*b*c*d+!a*!b*!d+!b*!c*d,7,suboptimal,8
P48366,pun,!a*b*c*d+!a*!b*!d+!b*!c*d,7,suboptimal,9
P48367,pdn,!a*!b*c*!d+!a*b*c*d+!b*!c*d,8,suboptimal,9
P48367,pun,!a*!b*c*!d+!a*b*c*d+!b*!c*d,8,suboptimal,12
P48380,pdn,!a*b*c*d+!b*!c,6,suboptimal,8
P48380,pun,!a*b*c*d+!b*!c,6,suboptimal,8
P48381,pdn,!a*b*c*d+!b*!c*d+a*!b*!c,7,suboptimal,10
P48382,pdn,!a*b*c*d+!b*!c*d+!a*!b*!c,7,suboptimal,9
P48382,pun,!a*b*c*d+!b*!c*d+!a*!b*!c,7,suboptimal,8
P48596,pdn,!a*b*c*d+!b*!c*!d+a*!c*!d+a*!b*!d+a*!b*!c,11,suboptimal,16
P48596,pun,!a*b*c*d+!b*!c*!d+a*!c*!d+a*!b*!d+a*!b*!c,11,suboptimal,14
P48597,pdn,!a*b*c*d+a*!c*!d+a*!b*!d+a*!b*!c,9,suboptimal,10
P48597,pun,!a*b*c*d+a*!c*!d+a*!b*!d+a*!b*!c,9,suboptimal,10
P48598,pun,!a*!b*!c*!d+a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*b*c*d,11,suboptimal,17
P48599,pdn,a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*b*c*d,10,suboptimal,11
P48599,pun,a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*b*c*d,10,suboptimal,19
P48600,pdn,!a*b*c*d+!a*!c*!d+a*!b*!d+a*!b*!c,9,suboptimal,11
P48600,pun,!a*b*c*d+!a*!c*!d+a*!b*!d+a*!b*!c,9,suboptimal,11
P48601,pdn,!a*b*!c*!d+!a*b*c*d+a*!b*!d+a*!b*!c,9,suboptimal,10
P48601,pun,!a*b*!c*!d+!a*b*c*d+a*!b*!d+a*!b*!c,9,suboptimal,11
P48602,pdn,a*!b*c*!d+a*!b*!c*d+!a*b*c*d+!a*!c*!d,9,suboptimal,10
P48602,pun,a*!b*c*!d+a*!b*!c*d+!a*b*c*d+!a*!c*!d,9,suboptimal,14
P48603,pdn,!a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*b*c*d,8,suboptimal,10
P48603,pun,!a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*b*c*d,8,suboptimal,10
P48604,pdn,!a*b*c*d+!b*!c*!d+a*!b*!d+a*!b*!c,9,suboptimal,11
P48604,pun,!a*b*c*d+!b*!c*!d+a*!b*!d+a*!b*!c,9,suboptimal,14
P48605,pdn,!a*b*c*d+a*!b*!d+a*!b*!c,8,suboptimal,9
P48605,pun,!a*b*c*d+a*!b*!d+a*!b*!c,8,suboptimal,10
P48606,pdn,!a*!b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*b*c*d,10,suboptimal,11
P48606,pun,!a*!b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*b*c*d,10,suboptimal,11
P48607,pun,a*!b*c*!d+a*!b*!c*d+!a*b*c*d,9,suboptimal,10
P48616,pdn,!a*b*c*d+!a*!c*!d+!a*!b*!d+a*!b*!c,9,suboptimal,11
P48616,pun,!a*b*c*d+!a*!c*!d+!a*!b*!d+a*!b*!c,9,suboptimal,14
P48617,pdn,!a*b*!c*!d+!a*!b*c*!d+!a*b*c*d+a*!b*!c,10,suboptimal,11
P48617,pun,!a*b*!c*!d+!a*!b*c*!d+!a*b*c*d+a*!b*!c,10,failed,
P48618,pdn,a*!b*!c*d+!a*b*c*d+!a*!c*!d+!a*!b*!d,9,suboptimal,10
P48618,pun,a*!b*!c*d+!a*b*c*d+!a*!c*!d+!a*!b*!d,9,suboptimal,10
P48619,pdn,!a*b*!c*!d+!a*!b*c*!d+a*!b*!c*d+!a*b*c*d,10,suboptimal,11
P48619,pun,!a*b*!c*!d+!a*!b*c*!d+a*!b*!c*d+!a*b*c*d,10,suboptimal,16
P48620,pdn,!a*b*c*d+!a*!b*!d+a*!b*!c,8,suboptimal,9
P48620,pun,!a*b*c*d+!a*!b*!d+a*!b*!c,8,suboptimal,11
P48621,pdn,!a*!b*c*!d+!a*b*c*d+a*!b*!c,8,suboptimal,12
P48621,pun,!a*!b*c*!d+!a*b*c*d+a*!b*!c,8,suboptimal,9
P48622,pdn,a*!b*!c*d+!a*b*c*d+!a*!b*!d,8,suboptimal,9
P48622,pun,a*!b*!c*d+!a*b*c*d+!a*!b*!d,8,suboptimal,9
P48623,pdn,!a*!b*c*!d+a*!b*!c*d+!a*b*c*d,9,suboptimal,10
P48623,pun,!a*!b*c*!d+a*!b*!c*d+!a*b*c*d,9,suboptimal,13
P48636,pdn,!a*b*c*d+!b*!c*!d+a*!b*!c,8,suboptimal,12
P48636,pun,!a*b*c*d+!b*!c*!d+a*!b*!c,8,suboptimal,10
P48637,pun,!a*b*c*d+a*!b*!c,7,suboptimal,8
P48638,pdn,!a*!b*!c*!d+a*!b*!c*d+!a*b*c*d,9,suboptimal,10
P48638,pun,!a*!b*!c*!d+a*!b*!c*d+!a*b*c*d,9,suboptimal,11
P48872,pdn,!a*b*c*d+!b*!c*!d+!a*!c*!d+!a*!b*!d+!a*!b*!c,9,suboptimal,17
P48872,pun,!a*b*c*d+!b*!c*!d+!a*!c*!d+!a*!b*!d+!a*!b*!c,9,suboptimal,11
P48873,pdn,a*!b*!c*!d+!a*b*!c*!d+!a*!b*c*!d+!a*!b*!c*d+!a*b*c*d,11,suboptimal,20
P48873,pun,a*!b*!c*!d+!a*b*!c*!d+!a*!b*c*!d+!a*!b*!c*d+!a*b*c*d,11,failed,
P48874,pdn,!a*b*c*d+!a*!c*!d+!a*!b*!d+!a*!b*!c,8,suboptimal,9
P48876,pdn,!a*b*c*d+!b*!c*!d+!a*!b*!d+!a*!b*!c,9,suboptimal,13
P48877,pdn,a*!b*!c*!d+!a*!b*c*!d+!a*!b*!c*d+!a*b*c*d,10,suboptimal,11
P48877,pun,a*!b*!c*!d+!a*!b*c*!d+!a*!b*!c*d+!a*b*c*d,10,suboptimal,16
P48879,pun,!a*!b*c*!d+!a*!b*!c*d+!a*b*c*d,8,suboptimal,12
P48892,pdn,!a*b*c*d+!b*!c*!d+!a*!b*!c,7,suboptimal,9
P48892,pun,!a*b*c*d+!b*!c*!d+!a*!b*!c,7,suboptimal,9
